Aligned file name	VFB ind name	VFBid
JFRC2_VT000771_GAL4_attP2_1_bridge.nrrd 	VDRC_VT000771_GAL4_attP2_1	VFB_00024499
JFRC2_VT000771_GAL4_attP2_2_bridge.nrrd 	VDRC_VT000771_GAL4_attP2_2	VFB_00024500
JFRC2_VT000771_GAL4_attP2_3_bridge.nrrd 	VDRC_VT000771_GAL4_attP2_3	VFB_00024501
JFRC2_VT000771_GAL4_attP2_6_bridge.nrrd 	VDRC_VT000771_GAL4_attP2_6	VFB_00024502
JFRC2_VT000772_GAL4_attP2_1_bridge.nrrd 	VDRC_VT000772_GAL4_attP2_1	VFB_00024503
JFRC2_VT000772_GAL4_attP2_2_bridge.nrrd 	VDRC_VT000772_GAL4_attP2_2	VFB_00024504
JFRC2_VT000772_LexAGAD_attP2_1_bridge.nrrd 	VDRC_VT000772_LexAGAD_attP2_1	VFB_00024505
JFRC2_VT000772_LexAGAD_attP40_1_bridge.nrrd 	VDRC_VT000772_LexAGAD_attP40_1	VFB_00024506
JFRC2_VT000772_LexAGAD_attP40_2_bridge.nrrd 	VDRC_VT000772_LexAGAD_attP40_2	VFB_00024507
JFRC2_VT000773_GAL4_attP2_1_bridge.nrrd 	VDRC_VT000773_GAL4_attP2_1	VFB_00024508
JFRC2_VT000774_GAL4_attP2_2_bridge.nrrd 	VDRC_VT000774_GAL4_attP2_2	VFB_00024509
JFRC2_VT000774_GAL4_attP2_3_bridge.nrrd 	VDRC_VT000774_GAL4_attP2_3	VFB_00024510
JFRC2_VT000775_GAL4_attP2_1_bridge.nrrd 	VDRC_VT000775_GAL4_attP2_1	VFB_00024511
JFRC2_VT000776_GAL4_attP2_3_bridge.nrrd 	VDRC_VT000776_GAL4_attP2_3	VFB_00024512
JFRC2_VT000776_GAL4_attP2_4_bridge.nrrd 	VDRC_VT000776_GAL4_attP2_4	VFB_00024513
JFRC2_VT000808_GAL4_attP2_1_bridge.nrrd 	VDRC_VT000808_GAL4_attP2_1	VFB_00024514
JFRC2_VT000808_GAL4_attP2_2_bridge.nrrd 	VDRC_VT000808_GAL4_attP2_2	VFB_00024515
JFRC2_VT000809_GAL4_attP2_1_bridge.nrrd 	VDRC_VT000809_GAL4_attP2_1	VFB_00024516
JFRC2_VT000809_GAL4_attP2_2_bridge.nrrd 	VDRC_VT000809_GAL4_attP2_2	VFB_00024517
JFRC2_VT000809_GAL4_attP2_3_bridge.nrrd 	VDRC_VT000809_GAL4_attP2_3	VFB_00024518
JFRC2_VT000809_LexAGAD_attP40_2_bridge.nrrd 	VDRC_VT000809_LexAGAD_attP40_2	VFB_00024519
JFRC2_VT000810_GAL4_attP2_1_bridge.nrrd 	VDRC_VT000810_GAL4_attP2_1	VFB_00024520
JFRC2_VT000810_GAL4_attP2_2_bridge.nrrd 	VDRC_VT000810_GAL4_attP2_2	VFB_00024521
JFRC2_VT000810_GAL4_attP2_3_bridge.nrrd 	VDRC_VT000810_GAL4_attP2_3	VFB_00024522
JFRC2_VT000810_GAL4_attP2_4_bridge.nrrd 	VDRC_VT000810_GAL4_attP2_4	VFB_00024523
JFRC2_VT000811_GAL4_attP2_1_bridge.nrrd 	VDRC_VT000811_GAL4_attP2_1	VFB_00024524
JFRC2_VT000811_GAL4_attP2_2_bridge.nrrd 	VDRC_VT000811_GAL4_attP2_2	VFB_00024525
JFRC2_VT000811_LexAGAD_attP40_1_bridge.nrrd 	VDRC_VT000811_LexAGAD_attP40_1	VFB_00024526
JFRC2_VT000811_LexAGAD_attP40_2_bridge.nrrd 	VDRC_VT000811_LexAGAD_attP40_2	VFB_00024527
JFRC2_VT000812_GAL4_attP2_1_bridge.nrrd 	VDRC_VT000812_GAL4_attP2_1	VFB_00024528
JFRC2_VT000812_GAL4_attP2_2_bridge.nrrd 	VDRC_VT000812_GAL4_attP2_2	VFB_00024529
JFRC2_VT000812_GAL4_attP2_4_bridge.nrrd 	VDRC_VT000812_GAL4_attP2_4	VFB_00024530
JFRC2_VT000812_LexAGAD_attP2_2_bridge.nrrd 	VDRC_VT000812_LexAGAD_attP2_2	VFB_00024531
JFRC2_VT000812_LexAGAD_attP40_3_bridge.nrrd 	VDRC_VT000812_LexAGAD_attP40_3	VFB_00024532
JFRC2_VT000812_LexAGAD_attP40_4_bridge.nrrd 	VDRC_VT000812_LexAGAD_attP40_4	VFB_00024533
JFRC2_VT000815_GAL4_attP2_3_bridge.nrrd 	VDRC_VT000815_GAL4_attP2_3	VFB_00024534
JFRC2_VT000816_GAL4_attP2_2_bridge.nrrd 	VDRC_VT000816_GAL4_attP2_2	VFB_00024535
JFRC2_VT000816_GAL4_attP2_4_bridge.nrrd 	VDRC_VT000816_GAL4_attP2_4	VFB_00024536
JFRC2_VT000817_GAL4_attP2_1_bridge.nrrd 	VDRC_VT000817_GAL4_attP2_1	VFB_00024537
JFRC2_VT000818_GAL4_attP2_3_bridge.nrrd 	VDRC_VT000818_GAL4_attP2_3	VFB_00024538
JFRC2_VT000820_GAL4_attP2_2_bridge.nrrd 	VDRC_VT000820_GAL4_attP2_2	VFB_00024539
JFRC2_VT000821_GAL4_attP2_4_bridge.nrrd 	VDRC_VT000821_GAL4_attP2_4	VFB_00024540
JFRC2_VT000823_GAL4_attP2_1_bridge.nrrd 	VDRC_VT000823_GAL4_attP2_1	VFB_00024541
JFRC2_VT000823_GAL4_attP2_3_bridge.nrrd 	VDRC_VT000823_GAL4_attP2_3	VFB_00024542
JFRC2_VT000824_GAL4_attP2_2_bridge.nrrd 	VDRC_VT000824_GAL4_attP2_2	VFB_00024543
JFRC2_VT000824_GAL4_attP2_4_bridge.nrrd 	VDRC_VT000824_GAL4_attP2_4	VFB_00024544
JFRC2_VT000827_GAL4_attP2_1_bridge.nrrd 	VDRC_VT000827_GAL4_attP2_1	VFB_00024545
JFRC2_VT000827_GAL4_attP2_2_bridge.nrrd 	VDRC_VT000827_GAL4_attP2_2	VFB_00024546
JFRC2_VT000827_GAL4_attP2_3_bridge.nrrd 	VDRC_VT000827_GAL4_attP2_3	VFB_00024547
JFRC2_VT000831_LexAGAD_attP2_1_bridge.nrrd 	VDRC_VT000831_LexAGAD_attP2_1	VFB_00024548
JFRC2_VT000832_GAL4_attP2_1_bridge.nrrd 	VDRC_VT000832_GAL4_attP2_1	VFB_00024549
JFRC2_VT000832_GAL4_attP2_2_bridge.nrrd 	VDRC_VT000832_GAL4_attP2_2	VFB_00024550
JFRC2_VT000833_GAL4_attP2_1_bridge.nrrd 	VDRC_VT000833_GAL4_attP2_1	VFB_00024551
JFRC2_VT000833_GAL4_attP2_2_bridge.nrrd 	VDRC_VT000833_GAL4_attP2_2	VFB_00024552
JFRC2_VT000834_GAL4_attP2_1_bridge.nrrd 	VDRC_VT000834_GAL4_attP2_1	VFB_00024553
JFRC2_VT000836_GAL4_attP2_1_bridge.nrrd 	VDRC_VT000836_GAL4_attP2_1	VFB_00024554
JFRC2_VT000837_GAL4_attP2_1_bridge.nrrd 	VDRC_VT000837_GAL4_attP2_1	VFB_00024555
JFRC2_VT000837_GAL4_attP2_2_bridge.nrrd 	VDRC_VT000837_GAL4_attP2_2	VFB_00024556
JFRC2_VT000837_GAL4_attP2_3_bridge.nrrd 	VDRC_VT000837_GAL4_attP2_3	VFB_00024557
JFRC2_VT000837_LexAGAD_attP2_1_bridge.nrrd 	VDRC_VT000837_LexAGAD_attP2_1	VFB_00024558
JFRC2_VT000837_LexAGAD_attP2_2_bridge.nrrd 	VDRC_VT000837_LexAGAD_attP2_2	VFB_00024559
JFRC2_VT000838_LexAGAD_attP40_1_bridge.nrrd 	VDRC_VT000838_LexAGAD_attP40_1	VFB_00024560
JFRC2_VT000838_LexAGAD_attP40_2_bridge.nrrd 	VDRC_VT000838_LexAGAD_attP40_2	VFB_00024561
JFRC2_VT000841_GAL4_attP2_3_bridge.nrrd 	VDRC_VT000841_GAL4_attP2_3	VFB_00024562
JFRC2_VT000842_GAL4_attP2_1_bridge.nrrd 	VDRC_VT000842_GAL4_attP2_1	VFB_00024563
JFRC2_VT000842_GAL4_attP2_2_bridge.nrrd 	VDRC_VT000842_GAL4_attP2_2	VFB_00024564
JFRC2_VT000845_GAL4_attP2_1_bridge.nrrd 	VDRC_VT000845_GAL4_attP2_1	VFB_00024565
JFRC2_VT000845_GAL4_attP2_2_bridge.nrrd 	VDRC_VT000845_GAL4_attP2_2	VFB_00024566
JFRC2_VT000847_GAL4_attP2_1_bridge.nrrd 	VDRC_VT000847_GAL4_attP2_1	VFB_00024567
JFRC2_VT000847_GAL4_attP2_2_bridge.nrrd 	VDRC_VT000847_GAL4_attP2_2	VFB_00024568
JFRC2_VT000848_GAL4_attP2_1_bridge.nrrd 	VDRC_VT000848_GAL4_attP2_1	VFB_00024569
JFRC2_VT000848_GAL4_attP2_2_bridge.nrrd 	VDRC_VT000848_GAL4_attP2_2	VFB_00024570
JFRC2_VT000848_GAL4_attP2_3_bridge.nrrd 	VDRC_VT000848_GAL4_attP2_3	VFB_00024571
JFRC2_VT000849_GAL4_attP2_2_bridge.nrrd 	VDRC_VT000849_GAL4_attP2_2	VFB_00024572
JFRC2_VT000849_GAL4_attP2_3_bridge.nrrd 	VDRC_VT000849_GAL4_attP2_3	VFB_00024573
JFRC2_VT000849_GAL4_attP2_4_bridge.nrrd 	VDRC_VT000849_GAL4_attP2_4	VFB_00024574
JFRC2_VT000849_LexAGAD_attP40_2_bridge.nrrd 	VDRC_VT000849_LexAGAD_attP40_2	VFB_00024575
JFRC2_VT000850_GAL4_attP2_1_bridge.nrrd 	VDRC_VT000850_GAL4_attP2_1	VFB_00024576
JFRC2_VT000850_GAL4_attP2_2_bridge.nrrd 	VDRC_VT000850_GAL4_attP2_2	VFB_00024577
JFRC2_VT000850_LexAGAD_attP40_1_bridge.nrrd 	VDRC_VT000850_LexAGAD_attP40_1	VFB_00024578
JFRC2_VT000850_LexAGAD_attP40_2_bridge.nrrd 	VDRC_VT000850_LexAGAD_attP40_2	VFB_00024579
JFRC2_VT000851_GAL4_attP2_1_bridge.nrrd 	VDRC_VT000851_GAL4_attP2_1	VFB_00024580
JFRC2_VT000853_GAL4_attP2_2_bridge.nrrd 	VDRC_VT000853_GAL4_attP2_2	VFB_00024581
JFRC2_VT000868_GAL4_attP2_3_bridge.nrrd 	VDRC_VT000868_GAL4_attP2_3	VFB_00024582
JFRC2_VT000869_GAL4_attP2_1_bridge.nrrd 	VDRC_VT000869_GAL4_attP2_1	VFB_00024583
JFRC2_VT000869_GAL4_attP2_2_bridge.nrrd 	VDRC_VT000869_GAL4_attP2_2	VFB_00024584
JFRC2_VT000870_GAL4_attP2_1_bridge.nrrd 	VDRC_VT000870_GAL4_attP2_1	VFB_00024585
JFRC2_VT000870_GAL4_attP2_2_bridge.nrrd 	VDRC_VT000870_GAL4_attP2_2	VFB_00024586
JFRC2_VT000870_GAL4_attP2_3_bridge.nrrd 	VDRC_VT000870_GAL4_attP2_3	VFB_00024587
JFRC2_VT000870_GAL4_attP2_4_bridge.nrrd 	VDRC_VT000870_GAL4_attP2_4	VFB_00024588
JFRC2_VT000871_GAL4_attP2_2_bridge.nrrd 	VDRC_VT000871_GAL4_attP2_2	VFB_00024589
JFRC2_VT000872_GAL4_attP2_3_bridge.nrrd 	VDRC_VT000872_GAL4_attP2_3	VFB_00024590
JFRC2_VT000873_LexAGAD_attP40_1_bridge.nrrd 	VDRC_VT000873_LexAGAD_attP40_1	VFB_00024591
JFRC2_VT000873_LexAGAD_attP40_2_bridge.nrrd 	VDRC_VT000873_LexAGAD_attP40_2	VFB_00024592
JFRC2_VT000874_GAL4_attP2_1_bridge.nrrd 	VDRC_VT000874_GAL4_attP2_1	VFB_00024593
JFRC2_VT000874_GAL4_attP2_2_bridge.nrrd 	VDRC_VT000874_GAL4_attP2_2	VFB_00024594
JFRC2_VT000875_GAL4_attP2_4_bridge.nrrd 	VDRC_VT000875_GAL4_attP2_4	VFB_00024595
JFRC2_VT000875_GAL4_attP2_5_bridge.nrrd 	VDRC_VT000875_GAL4_attP2_5	VFB_00024596
JFRC2_VT000877_GAL4_attP2_1_bridge.nrrd 	VDRC_VT000877_GAL4_attP2_1	VFB_00024597
JFRC2_VT000877_GAL4_attP2_3_bridge.nrrd 	VDRC_VT000877_GAL4_attP2_3	VFB_00024598
JFRC2_VT000921_GAL4_attP2_1_bridge.nrrd 	VDRC_VT000921_GAL4_attP2_1	VFB_00024599
JFRC2_VT000921_GAL4_attP2_3_bridge.nrrd 	VDRC_VT000921_GAL4_attP2_3	VFB_00024600
JFRC2_VT000922_GAL4_attP2_1_bridge.nrrd 	VDRC_VT000922_GAL4_attP2_1	VFB_00024601
JFRC2_VT000922_GAL4_attP2_2_bridge.nrrd 	VDRC_VT000922_GAL4_attP2_2	VFB_00024602
JFRC2_VT000923_GAL4_attP2_2_bridge.nrrd 	VDRC_VT000923_GAL4_attP2_2	VFB_00024603
JFRC2_VT000923_GAL4_attP2_3_bridge.nrrd 	VDRC_VT000923_GAL4_attP2_3	VFB_00024604
JFRC2_VT000925_GAL4_attP2_1_bridge.nrrd 	VDRC_VT000925_GAL4_attP2_1	VFB_00024605
JFRC2_VT000926_GAL4_attP2_2_bridge.nrrd 	VDRC_VT000926_GAL4_attP2_2	VFB_00024606
JFRC2_VT000926_GAL4_attP2_3_bridge.nrrd 	VDRC_VT000926_GAL4_attP2_3	VFB_00024607
JFRC2_VT000926_LexAGAD_attP40_1_bridge.nrrd 	VDRC_VT000926_LexAGAD_attP40_1	VFB_00024608
JFRC2_VT000926_LexAGAD_attP40_2_bridge.nrrd 	VDRC_VT000926_LexAGAD_attP40_2	VFB_00024609
JFRC2_VT000930_GAL4_attP2_1_bridge.nrrd 	VDRC_VT000930_GAL4_attP2_1	VFB_00024610
JFRC2_VT000983_GAL4_attP2_4_bridge.nrrd 	VDRC_VT000983_GAL4_attP2_4	VFB_00024611
JFRC2_VT000985_GAL4_attP2_1_bridge.nrrd 	VDRC_VT000985_GAL4_attP2_1	VFB_00024612
JFRC2_VT000985_GAL4_attP2_2_bridge.nrrd 	VDRC_VT000985_GAL4_attP2_2	VFB_00024613
JFRC2_VT000986_GAL4_attP2_3_bridge.nrrd 	VDRC_VT000986_GAL4_attP2_3	VFB_00024614
JFRC2_VT001009_LexAGAD_attP40_1_bridge.nrrd 	VDRC_VT001009_LexAGAD_attP40_1	VFB_00024615
JFRC2_VT001015_LexAGAD_attP40_1_bridge.nrrd 	VDRC_VT001015_LexAGAD_attP40_1	VFB_00024616
JFRC2_VT001015_LexAGAD_attP40_2_bridge.nrrd 	VDRC_VT001015_LexAGAD_attP40_2	VFB_00024617
JFRC2_VT001082_GAL4_attP2_1_bridge.nrrd 	VDRC_VT001082_GAL4_attP2_1	VFB_00024618
JFRC2_VT001082_GAL4_attP2_2_bridge.nrrd 	VDRC_VT001082_GAL4_attP2_2	VFB_00024619
JFRC2_VT001083_GAL4_attP2_3_bridge.nrrd 	VDRC_VT001083_GAL4_attP2_3	VFB_00024620
JFRC2_VT001084_GAL4_attP2_2_bridge.nrrd 	VDRC_VT001084_GAL4_attP2_2	VFB_00024621
JFRC2_VT001084_GAL4_attP2_3_bridge.nrrd 	VDRC_VT001084_GAL4_attP2_3	VFB_00024622
JFRC2_VT001085_GAL4_attP2_1_bridge.nrrd 	VDRC_VT001085_GAL4_attP2_1	VFB_00024623
JFRC2_VT001085_GAL4_attP2_2_bridge.nrrd 	VDRC_VT001085_GAL4_attP2_2	VFB_00024624
JFRC2_VT001086_GAL4_attP2_1_bridge.nrrd 	VDRC_VT001086_GAL4_attP2_1	VFB_00024625
JFRC2_VT001086_GAL4_attP2_2_bridge.nrrd 	VDRC_VT001086_GAL4_attP2_2	VFB_00024626
JFRC2_VT001090_GAL4_attP2_1_bridge.nrrd 	VDRC_VT001090_GAL4_attP2_1	VFB_00024627
JFRC2_VT001091_GAL4_attP2_4_bridge.nrrd 	VDRC_VT001091_GAL4_attP2_4	VFB_00024628
JFRC2_VT001093_GAL4_attP2_1_bridge.nrrd 	VDRC_VT001093_GAL4_attP2_1	VFB_00024629
JFRC2_VT001093_GAL4_attP2_2_bridge.nrrd 	VDRC_VT001093_GAL4_attP2_2	VFB_00024630
JFRC2_VT001094_GAL4_attP2_1_bridge.nrrd 	VDRC_VT001094_GAL4_attP2_1	VFB_00024631
JFRC2_VT001094_GAL4_attP2_3_bridge.nrrd 	VDRC_VT001094_GAL4_attP2_3	VFB_00024632
JFRC2_VT001095_GAL4_attP2_1_bridge.nrrd 	VDRC_VT001095_GAL4_attP2_1	VFB_00024633
JFRC2_VT001096_GAL4_attP2_1_bridge.nrrd 	VDRC_VT001096_GAL4_attP2_1	VFB_00024634
JFRC2_VT001096_GAL4_attP2_2_bridge.nrrd 	VDRC_VT001096_GAL4_attP2_2	VFB_00024635
JFRC2_VT001097_GAL4_attP2_1_bridge.nrrd 	VDRC_VT001097_GAL4_attP2_1	VFB_00024636
JFRC2_VT001097_GAL4_attP2_2_bridge.nrrd 	VDRC_VT001097_GAL4_attP2_2	VFB_00024637
JFRC2_VT001194_LexAGAD_attP40_2_bridge.nrrd 	VDRC_VT001194_LexAGAD_attP40_2	VFB_00024638
JFRC2_VT001205_GAL4_attP2_3_bridge.nrrd 	VDRC_VT001205_GAL4_attP2_3	VFB_00024639
JFRC2_VT001206_GAL4_attP2_2_bridge.nrrd 	VDRC_VT001206_GAL4_attP2_2	VFB_00024640
JFRC2_VT001207_GAL4_attP2_2_bridge.nrrd 	VDRC_VT001207_GAL4_attP2_2	VFB_00024641
JFRC2_VT001207_GAL4_attP2_3_bridge.nrrd 	VDRC_VT001207_GAL4_attP2_3	VFB_00024642
JFRC2_VT001207_LexAGAD_attP2_1_bridge.nrrd 	VDRC_VT001207_LexAGAD_attP2_1	VFB_00024643
JFRC2_VT001207_LexAGAD_attP2_2_bridge.nrrd 	VDRC_VT001207_LexAGAD_attP2_2	VFB_00024644
JFRC2_VT001207_LexAGAD_attP2_3_bridge.nrrd 	VDRC_VT001207_LexAGAD_attP2_3	VFB_00024645
JFRC2_VT001207_LexAGAD_attP40_3_bridge.nrrd 	VDRC_VT001207_LexAGAD_attP40_3	VFB_00024646
JFRC2_VT001208_GAL4_attP2_3_bridge.nrrd 	VDRC_VT001208_GAL4_attP2_3	VFB_00024647
JFRC2_VT001211_GAL4_attP2_1_bridge.nrrd 	VDRC_VT001211_GAL4_attP2_1	VFB_00024648
JFRC2_VT001213_GAL4_attP2_6_bridge.nrrd 	VDRC_VT001213_GAL4_attP2_6	VFB_00024649
JFRC2_VT001213_LexAGAD_attP2_1_bridge.nrrd 	VDRC_VT001213_LexAGAD_attP2_1	VFB_00024650
JFRC2_VT001214_GAL4_attP2_3_bridge.nrrd 	VDRC_VT001214_GAL4_attP2_3	VFB_00024651
JFRC2_VT001215_GAL4_attP2_1_bridge.nrrd 	VDRC_VT001215_GAL4_attP2_1	VFB_00024652
JFRC2_VT001215_GAL4_attP2_2_bridge.nrrd 	VDRC_VT001215_GAL4_attP2_2	VFB_00024653
JFRC2_VT001215_GAL4_attP2_3_bridge.nrrd 	VDRC_VT001215_GAL4_attP2_3	VFB_00024654
JFRC2_VT001217_GAL4_attP2_2_bridge.nrrd 	VDRC_VT001217_GAL4_attP2_2	VFB_00024655
JFRC2_VT001218_GAL4_attP2_1_bridge.nrrd 	VDRC_VT001218_GAL4_attP2_1	VFB_00024656
JFRC2_VT001218_GAL4_attP2_2_bridge.nrrd 	VDRC_VT001218_GAL4_attP2_2	VFB_00024657
JFRC2_VT001219_GAL4_attP2_1_bridge.nrrd 	VDRC_VT001219_GAL4_attP2_1	VFB_00024658
JFRC2_VT001219_GAL4_attP2_2_bridge.nrrd 	VDRC_VT001219_GAL4_attP2_2	VFB_00024659
JFRC2_VT001229_LexAGAD_attP40_1_bridge.nrrd 	VDRC_VT001229_LexAGAD_attP40_1	VFB_00024660
JFRC2_VT001229_LexAGAD_attP40_2_bridge.nrrd 	VDRC_VT001229_LexAGAD_attP40_2	VFB_00024661
JFRC2_VT001298_GAL4_attP2_1_bridge.nrrd 	VDRC_VT001298_GAL4_attP2_1	VFB_00024662
JFRC2_VT001298_GAL4_attP2_2_bridge.nrrd 	VDRC_VT001298_GAL4_attP2_2	VFB_00024663
JFRC2_VT001406_GAL4_attP2_1_bridge.nrrd 	VDRC_VT001406_GAL4_attP2_1	VFB_00024664
JFRC2_VT001406_GAL4_attP2_2_bridge.nrrd 	VDRC_VT001406_GAL4_attP2_2	VFB_00024665
JFRC2_VT001418_GAL4_attP2_2_bridge.nrrd 	VDRC_VT001418_GAL4_attP2_2	VFB_00024666
JFRC2_VT001422_GAL4_attP2_1_bridge.nrrd 	VDRC_VT001422_GAL4_attP2_1	VFB_00024667
JFRC2_VT001424_GAL4_attP2_2_bridge.nrrd 	VDRC_VT001424_GAL4_attP2_2	VFB_00024668
JFRC2_VT001425_GAL4_attP2_1_bridge.nrrd 	VDRC_VT001425_GAL4_attP2_1	VFB_00024669
JFRC2_VT001425_GAL4_attP2_2_bridge.nrrd 	VDRC_VT001425_GAL4_attP2_2	VFB_00024670
JFRC2_VT001425_GAL4_attP2_3_bridge.nrrd 	VDRC_VT001425_GAL4_attP2_3	VFB_00024671
JFRC2_VT001426_GAL4_attP2_2_bridge.nrrd 	VDRC_VT001426_GAL4_attP2_2	VFB_00024672
JFRC2_VT001426_LexAGAD_attP40_2_bridge.nrrd 	VDRC_VT001426_LexAGAD_attP40_2	VFB_00024673
JFRC2_VT001427_GAL4_attP2_2_bridge.nrrd 	VDRC_VT001427_GAL4_attP2_2	VFB_00024674
JFRC2_VT001432_GAL4_attP2_1_bridge.nrrd 	VDRC_VT001432_GAL4_attP2_1	VFB_00024675
JFRC2_VT001432_GAL4_attP2_2_bridge.nrrd 	VDRC_VT001432_GAL4_attP2_2	VFB_00024676
JFRC2_VT001433_GAL4_attP2_2_bridge.nrrd 	VDRC_VT001433_GAL4_attP2_2	VFB_00024677
JFRC2_VT001434_GAL4_attP2_3_bridge.nrrd 	VDRC_VT001434_GAL4_attP2_3	VFB_00024678
JFRC2_VT001434_GAL4_attP2_4_bridge.nrrd 	VDRC_VT001434_GAL4_attP2_4	VFB_00024679
JFRC2_VT001483_GAL4_attP2_1_bridge.nrrd 	VDRC_VT001483_GAL4_attP2_1	VFB_00024680
JFRC2_VT001483_GAL4_attP2_2_bridge.nrrd 	VDRC_VT001483_GAL4_attP2_2	VFB_00024681
JFRC2_VT001484_GAL4_attP2_1_bridge.nrrd 	VDRC_VT001484_GAL4_attP2_1	VFB_00024682
JFRC2_VT001484_GAL4_attP2_2_bridge.nrrd 	VDRC_VT001484_GAL4_attP2_2	VFB_00024683
JFRC2_VT001484_GAL4_attP2_3_bridge.nrrd 	VDRC_VT001484_GAL4_attP2_3	VFB_00024684
JFRC2_VT001484_LexAGAD_attP40_2_bridge.nrrd 	VDRC_VT001484_LexAGAD_attP40_2	VFB_00024685
JFRC2_VT001488_GAL4_attP2_1_bridge.nrrd 	VDRC_VT001488_GAL4_attP2_1	VFB_00024686
JFRC2_VT001488_GAL4_attP2_2_bridge.nrrd 	VDRC_VT001488_GAL4_attP2_2	VFB_00024687
JFRC2_VT001488_GAL4_attP2_3_bridge.nrrd 	VDRC_VT001488_GAL4_attP2_3	VFB_00024688
JFRC2_VT001488_LexAGAD_attP40_1_bridge.nrrd 	VDRC_VT001488_LexAGAD_attP40_1	VFB_00024689
JFRC2_VT001488_LexAGAD_attP40_2_bridge.nrrd 	VDRC_VT001488_LexAGAD_attP40_2	VFB_00024690
JFRC2_VT001497_GAL4_attP2_1_bridge.nrrd 	VDRC_VT001497_GAL4_attP2_1	VFB_00024691
JFRC2_VT001497_LexAGAD_attP40_1_bridge.nrrd 	VDRC_VT001497_LexAGAD_attP40_1	VFB_00024692
JFRC2_VT001497_LexAGAD_attP40_2_bridge.nrrd 	VDRC_VT001497_LexAGAD_attP40_2	VFB_00024693
JFRC2_VT001498_LexAGAD_attP40_1_bridge.nrrd 	VDRC_VT001498_LexAGAD_attP40_1	VFB_00024694
JFRC2_VT001498_LexAGAD_attP40_2_bridge.nrrd 	VDRC_VT001498_LexAGAD_attP40_2	VFB_00024695
JFRC2_VT001587_LexAGAD_attP40_1_bridge.nrrd 	VDRC_VT001587_LexAGAD_attP40_1	VFB_00024696
JFRC2_VT001587_LexAGAD_attP40_2_bridge.nrrd 	VDRC_VT001587_LexAGAD_attP40_2	VFB_00024697
JFRC2_VT001592_GAL4_attP2_1_bridge.nrrd 	VDRC_VT001592_GAL4_attP2_1	VFB_00024698
JFRC2_VT001592_GAL4_attP2_2_bridge.nrrd 	VDRC_VT001592_GAL4_attP2_2	VFB_00024699
JFRC2_VT001592_LexAGAD_attP2_1_bridge.nrrd 	VDRC_VT001592_LexAGAD_attP2_1	VFB_00024700
JFRC2_VT001592_LexAGAD_attP40_1_bridge.nrrd 	VDRC_VT001592_LexAGAD_attP40_1	VFB_00024701
JFRC2_VT001592_LexAGAD_attP40_2_bridge.nrrd 	VDRC_VT001592_LexAGAD_attP40_2	VFB_00024702
JFRC2_VT001593_GAL4_attP2_2_bridge.nrrd 	VDRC_VT001593_GAL4_attP2_2	VFB_00024703
JFRC2_VT001593_GAL4_attP2_3_bridge.nrrd 	VDRC_VT001593_GAL4_attP2_3	VFB_00024704
JFRC2_VT001594_GAL4_attP2_2_bridge.nrrd 	VDRC_VT001594_GAL4_attP2_2	VFB_00024705
JFRC2_VT001594_GAL4_attP2_3_bridge.nrrd 	VDRC_VT001594_GAL4_attP2_3	VFB_00024706
JFRC2_VT001595_GAL4_attP2_1_bridge.nrrd 	VDRC_VT001595_GAL4_attP2_1	VFB_00024707
JFRC2_VT001595_GAL4_attP2_3_bridge.nrrd 	VDRC_VT001595_GAL4_attP2_3	VFB_00024708
JFRC2_VT001596_GAL4_attP2_3_bridge.nrrd 	VDRC_VT001596_GAL4_attP2_3	VFB_00024709
JFRC2_VT001597_GAL4_attP2_3_bridge.nrrd 	VDRC_VT001597_GAL4_attP2_3	VFB_00024710
JFRC2_VT001599_GAL4_attP2_1_bridge.nrrd 	VDRC_VT001599_GAL4_attP2_1	VFB_00024711
JFRC2_VT001599_GAL4_attP2_2_bridge.nrrd 	VDRC_VT001599_GAL4_attP2_2	VFB_00024712
JFRC2_VT001599_LexAGAD_attP2_1_bridge.nrrd 	VDRC_VT001599_LexAGAD_attP2_1	VFB_00024713
JFRC2_VT001599_LexAGAD_attP2_2_bridge.nrrd 	VDRC_VT001599_LexAGAD_attP2_2	VFB_00024714
JFRC2_VT001599_LexAGAD_attP2_4_bridge.nrrd 	VDRC_VT001599_LexAGAD_attP2_4	VFB_00024715
JFRC2_VT001599_LexAGAD_attP40_1_bridge.nrrd 	VDRC_VT001599_LexAGAD_attP40_1	VFB_00024716
JFRC2_VT001599_LexAGAD_attP40_2_bridge.nrrd 	VDRC_VT001599_LexAGAD_attP40_2	VFB_00024717
JFRC2_VT001600_GAL4_attP2_1_bridge.nrrd 	VDRC_VT001600_GAL4_attP2_1	VFB_00024718
JFRC2_VT001601_GAL4_attP2_1_bridge.nrrd 	VDRC_VT001601_GAL4_attP2_1	VFB_00024719
JFRC2_VT001603_GAL4_attP2_2_bridge.nrrd 	VDRC_VT001603_GAL4_attP2_2	VFB_00024720
JFRC2_VT001603_GAL4_attP2_3_bridge.nrrd 	VDRC_VT001603_GAL4_attP2_3	VFB_00024721
JFRC2_VT001604_GAL4_attP2_1_bridge.nrrd 	VDRC_VT001604_GAL4_attP2_1	VFB_00024722
JFRC2_VT001604_GAL4_attP2_2_bridge.nrrd 	VDRC_VT001604_GAL4_attP2_2	VFB_00024723
