ff	brightest
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F000077_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	166
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F000077_seg002_03_warp_m0g80c8e1e-1x26r4.nrrd	215
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F000078_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	193
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F000079_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	203
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F000080_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	202
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F000080_seg002_03_warp_m0g80c8e1e-1x26r4.nrrd	141
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F000081_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	129
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F000081_seg002_03_warp_m0g80c8e1e-1x26r4.nrrd	178
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F000082_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	106
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F000083_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	77
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F000083_seg002_03_warp_m0g80c8e1e-1x26r4.nrrd	185
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F000084_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	146
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F000084_seg002_03_warp_m0g80c8e1e-1x26r4.nrrd	109
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F000085_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	80
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F000085_seg002_03_warp_m0g80c8e1e-1x26r4.nrrd	132
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F000085_seg003_03_warp_m0g80c8e1e-1x26r4.nrrd	157
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F000086_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	123
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F000086_seg002_03_warp_m0g80c8e1e-1x26r4.nrrd	124
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F000086_seg003_03_warp_m0g80c8e1e-1x26r4.nrrd	59
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F000086_seg004_03_warp_m0g80c8e1e-1x26r4.nrrd	65
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F000087_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	188
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F000087_seg002_03_warp_m0g80c8e1e-1x26r4.nrrd	165
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F000088_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	172
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F000089_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	81
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F000091_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	199
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F000091_seg002_03_warp_m0g80c8e1e-1x26r4.nrrd	125
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F000092_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	52
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F000092_seg002_03_warp_m0g80c8e1e-1x26r4.nrrd	162
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F000092_seg003_03_warp_m0g80c8e1e-1x26r4.nrrd	128
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F000093_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	157
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F000093_seg002_03_warp_m0g80c8e1e-1x26r4.nrrd	100
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F000094_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	135
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F000094_seg002_03_warp_m0g80c8e1e-1x26r4.nrrd	66
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F000095_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	113
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F000096_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	158
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F000097_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	106
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F000097_seg002_03_warp_m0g80c8e1e-1x26r4.nrrd	165
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F000098_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	130
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F000098_seg002_03_warp_m0g80c8e1e-1x26r4.nrrd	138
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F000099_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	59
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F000099_seg002_03_warp_m0g80c8e1e-1x26r4.nrrd	121
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F000100_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	169
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F000101_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	73
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F000102_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	118
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F000103_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	74
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F000103_seg002_03_warp_m0g80c8e1e-1x26r4.nrrd	164
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F000104_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	195
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F000105_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	100
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F000106_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	87
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F000107_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	138
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F000108_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	88
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F000109_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	204
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F000109_seg002_03_warp_m0g80c8e1e-1x26r4.nrrd	199
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F000111_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	180
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F000112_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	93
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F000112_seg002_03_warp_m0g80c8e1e-1x26r4.nrrd	132
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F000113_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	48
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F000114_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	198
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F000115_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	196
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F000116_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	139
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F000116_seg002_03_warp_m0g80c8e1e-1x26r4.nrrd	106
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F000116_seg003_03_warp_m0g80c8e1e-1x26r4.nrrd	181
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F000117_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	208
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F000118_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	135
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F000118_seg002_03_warp_m0g80c8e1e-1x26r4.nrrd	132
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F000119_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	209
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F000120_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	73
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F000120_seg002_03_warp_m0g80c8e1e-1x26r4.nrrd	143
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F000120_seg003_03_warp_m0g80c8e1e-1x26r4.nrrd	186
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F000121_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	114
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F000121_seg002_03_warp_m0g80c8e1e-1x26r4.nrrd	209
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F000121_seg003_03_warp_m0g80c8e1e-1x26r4.nrrd	103
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F000122_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	176
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F000122_seg002_03_warp_m0g80c8e1e-1x26r4.nrrd	148
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F000122_seg003_03_warp_m0g80c8e1e-1x26r4.nrrd	138
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F000123_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	204
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F000123_seg002_03_warp_m0g80c8e1e-1x26r4.nrrd	144
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F000123_seg003_03_warp_m0g80c8e1e-1x26r4.nrrd	133
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F000124_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	203
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F000124_seg002_03_warp_m0g80c8e1e-1x26r4.nrrd	122
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F000125_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	157
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F000126_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	208
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F000127_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	111
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F000128_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	153
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F000129_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	53
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F000130_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	200
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F000130_seg002_03_warp_m0g80c8e1e-1x26r4.nrrd	143
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F000131_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	144
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F000132_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	117
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F000133_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	102
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F000133_seg002_03_warp_m0g80c8e1e-1x26r4.nrrd	149
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F000134_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	214
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F000134_seg002_03_warp_m0g80c8e1e-1x26r4.nrrd	147
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F000135_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	162
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F000136_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	147
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F000137_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	122
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F000137_seg002_03_warp_m0g80c8e1e-1x26r4.nrrd	89
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F000138_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	98
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F000138_seg002_03_warp_m0g80c8e1e-1x26r4.nrrd	134
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F000139_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	176
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F000140_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	167
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F000141_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	120
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F000142_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	208
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F000143_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	176
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F000144_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	218
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F000144_seg002_03_warp_m0g80c8e1e-1x26r4.nrrd	210
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F000145_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	139
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F000146_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	116
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F000148_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	66
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F000149_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	83
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F000149_seg002_03_warp_m0g80c8e1e-1x26r4.nrrd	135
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F000150_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	82
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F000150_seg002_03_warp_m0g80c8e1e-1x26r4.nrrd	90
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F000151_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	174
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F000151_seg002_03_warp_m0g80c8e1e-1x26r4.nrrd	93
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F000151_seg003_03_warp_m0g80c8e1e-1x26r4.nrrd	104
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F000152_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	198
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F000152_seg002_03_warp_m0g80c8e1e-1x26r4.nrrd	136
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F000153_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	206
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F000153_seg002_03_warp_m0g80c8e1e-1x26r4.nrrd	200
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F000154_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	140
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F000155_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	111
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F000155_seg002_03_warp_m0g80c8e1e-1x26r4.nrrd	125
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F000156_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	170
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F000156_seg002_03_warp_m0g80c8e1e-1x26r4.nrrd	84
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F000156_seg003_03_warp_m0g80c8e1e-1x26r4.nrrd	98
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F000156_seg004_03_warp_m0g80c8e1e-1x26r4.nrrd	103
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F000157_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	189
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F000157_seg002_03_warp_m0g80c8e1e-1x26r4.nrrd	136
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F000158_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	137
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F000158_seg002_03_warp_m0g80c8e1e-1x26r4.nrrd	98
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F000159_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	136
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F000160_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	190
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F000161_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	95
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F000162_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	202
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F000163_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	104
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F000164_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	153
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F000164_seg002_03_warp_m0g80c8e1e-1x26r4.nrrd	161
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F000164_seg003_03_warp_m0g80c8e1e-1x26r4.nrrd	134
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F000165_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	201
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F000165_seg002_03_warp_m0g80c8e1e-1x26r4.nrrd	164
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F000166_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	88
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F000166_seg002_03_warp_m0g80c8e1e-1x26r4.nrrd	179
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F000167_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	161
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F000168_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	150
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F000168_seg003_03_warp_m0g80c8e1e-1x26r4.nrrd	63
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F000169_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	110
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F000170_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	92
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F000171_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	152
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F000172_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	171
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F000172_seg002_03_warp_m0g80c8e1e-1x26r4.nrrd	127
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F000172_seg003_03_warp_m0g80c8e1e-1x26r4.nrrd	67
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F000172_seg004_03_warp_m0g80c8e1e-1x26r4.nrrd	135
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F000172_seg005_03_warp_m0g80c8e1e-1x26r4.nrrd	91
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F000173_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	197
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F000173_seg002_03_warp_m0g80c8e1e-1x26r4.nrrd	193
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F000173_seg003_03_warp_m0g80c8e1e-1x26r4.nrrd	143
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F000173_seg004_03_warp_m0g80c8e1e-1x26r4.nrrd	99
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F000174_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	206
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F000175_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	109
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F000175_seg002_03_warp_m0g80c8e1e-1x26r4.nrrd	152
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F000175_seg003_03_warp_m0g80c8e1e-1x26r4.nrrd	170
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F000175_seg004_03_warp_m0g80c8e1e-1x26r4.nrrd	130
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F000176_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	114
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F000177_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	82
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F000178_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	64
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F000178_seg002_03_warp_m0g80c8e1e-1x26r4.nrrd	76
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F000178_seg003_03_warp_m0g80c8e1e-1x26r4.nrrd	126
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F000178_seg004_03_warp_m0g80c8e1e-1x26r4.nrrd	149
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F000179_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	66
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F000179_seg002_03_warp_m0g80c8e1e-1x26r4.nrrd	192
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F000179_seg003_03_warp_m0g80c8e1e-1x26r4.nrrd	125
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F000179_seg004_03_warp_m0g80c8e1e-1x26r4.nrrd	150
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F000180_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	121
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F000181_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	192
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F000181_seg003_03_warp_m0g80c8e1e-1x26r4.nrrd	89
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F000182_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	93
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F000182_seg003_03_warp_m0g80c8e1e-1x26r4.nrrd	124
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F000183_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	49
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F000183_seg002_03_warp_m0g80c8e1e-1x26r4.nrrd	194
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F000184_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	185
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F000185_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	159
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F000185_seg002_03_warp_m0g80c8e1e-1x26r4.nrrd	96
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F000185_seg003_03_warp_m0g80c8e1e-1x26r4.nrrd	122
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F000186_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	172
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F000186_seg002_03_warp_m0g80c8e1e-1x26r4.nrrd	99
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F000187_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	201
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F000187_seg002_03_warp_m0g80c8e1e-1x26r4.nrrd	133
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F000187_seg003_03_warp_m0g80c8e1e-1x26r4.nrrd	188
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F000188_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	72
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F000188_seg002_03_warp_m0g80c8e1e-1x26r4.nrrd	202
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F000188_seg003_03_warp_m0g80c8e1e-1x26r4.nrrd	65
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F000189_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	158
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F000190_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	113
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F000190_seg002_03_warp_m0g80c8e1e-1x26r4.nrrd	129
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F000190_seg003_03_warp_m0g80c8e1e-1x26r4.nrrd	131
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F000190_seg004_03_warp_m0g80c8e1e-1x26r4.nrrd	160
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F000191_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	183
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F000191_seg002_03_warp_m0g80c8e1e-1x26r4.nrrd	205
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F000192_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	51
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F000192_seg002_03_warp_m0g80c8e1e-1x26r4.nrrd	196
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F000193_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	184
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F000194_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	98
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F000194_seg002_03_warp_m0g80c8e1e-1x26r4.nrrd	126
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F000195_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	99
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F000196_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	212
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F000196_seg002_03_warp_m0g80c8e1e-1x26r4.nrrd	121
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F000197_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	125
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F000198_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	136
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F000198_seg002_03_warp_m0g80c8e1e-1x26r4.nrrd	77
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F000198_seg003_03_warp_m0g80c8e1e-1x26r4.nrrd	160
reformatted.JFRC2/JFRC2_FCWB_ChaMARCM-F000198_seg004_03_warp_m0g80c8e1e-1x26r4.nrrd	181
